nnz,fdr,tpr,fpr,precision,recall,F1,shd,sid,dataset,seed,n_nodes,n_edges,neighbourhood_n_nodes,max_cycle_length,max_ct_depth,max_path_length,max_c_set_size,search_depth,elapsed_bsaf_creation,elapsed_model_solution,is_converged,fact_ranking_method,model_ranking_method,num_edges_est,best_model,aba_elapsed,ranking_elapsed,best_I
4,0.75,0.2,0.6,0.25,0.2,0.2222,7.0,10.0,random_graphs_n5_e5,6071,5,5,4,4,-1,3,3,5,0.05291414260864258,0.2756648063659668,True,v2,original_ranking,4,"[(2, 3), (3, 4), (1, 3), (0, 3)]",0,0.037077903747558594,1.7665126532872377
4,0.75,0.2,0.6,0.25,0.2,0.2222,7.0,10.0,random_graphs_n5_e5,5504,5,5,4,4,-1,3,3,5,0.05291414260864258,0.27587461471557617,True,v2,original_ranking,4,"[(1, 2), (2, 3), (0, 2), (2, 4)]",0,0.0357365608215332,3.2658667705669475
5,1.0,0.0,1.0,0.0,0.0,,10.0,16.0,random_graphs_n5_e5,5163,5,5,4,4,-1,3,3,5,0.05291414260864258,0.2583653926849365,True,v2,original_ranking,5,"[(3, 4), (1, 4), (0, 4), (0, 2), (1, 3)]",0,0.07131576538085938,0.790175183594124
4,1.0,0.0,0.8,0.0,0.0,,9.0,7.0,random_graphs_n5_e5,2406,5,5,4,4,-1,3,3,5,0.05291414260864258,0.2666435241699219,True,v2,original_ranking,4,"[(0, 4), (2, 4), (1, 2), (0, 2)]",0,0.05263686180114746,-4.692028143877638
4,1.0,0.0,0.8,0.0,0.0,,9.0,6.0,random_graphs_n5_e5,304,5,5,4,4,-1,3,3,5,0.05291414260864258,0.29782700538635254,True,v2,original_ranking,4,"[(1, 3), (0, 2), (2, 3), (2, 4)]",0,0.07106256484985352,-5.755784809655214
3,1.0,0.0,0.6,0.0,0.0,,7.0,18.0,random_graphs_n5_e5,3391,5,5,4,4,-1,3,3,5,0.05291414260864258,0.26678466796875,True,v2,original_ranking,3,"[(0, 1), (1, 3), (1, 4)]",0,0.05160665512084961,-1.6716715832618823
2,1.0,0.0,0.4,0.0,0.0,,7.0,13.0,random_graphs_n5_e5,359,5,5,4,4,-1,3,3,5,0.05291414260864258,0.48838043212890625,True,v2,original_ranking,2,"[(0, 2), (1, 2)]",0,0.055626869201660156,-11.716110820637944
5,1.0,0.0,1.0,0.0,0.0,,10.0,14.0,random_graphs_n5_e5,9096,5,5,4,4,-1,3,3,5,0.05291414260864258,0.25964879989624023,True,v2,original_ranking,5,"[(3, 4), (2, 4), (2, 3), (1, 2), (0, 1)]",0,0.07164549827575684,13.10954446895853
4,0.75,0.2,0.6,0.25,0.2,0.2222,7.0,9.0,random_graphs_n5_e5,3533,5,5,4,4,-1,3,3,5,0.05291414260864258,0.27533388137817383,True,v2,original_ranking,4,"[(0, 3), (3, 4), (1, 3), (2, 3)]",0,0.03416275978088379,5.2662983296369035
3,1.0,0.0,0.6,0.0,0.0,,8.0,18.0,random_graphs_n5_e5,4125,5,5,4,4,-1,3,3,5,0.05291414260864258,0.2997150421142578,True,v2,original_ranking,3,"[(2, 3), (0, 2), (0, 4)]",0,0.07073307037353516,-12.292322389291602
4,1.0,0.0,0.8,0.0,0.0,,9.0,9.0,random_graphs_n5_e5,3094,5,5,4,4,-1,3,3,5,0.05291414260864258,0.25647568702697754,True,v2,original_ranking,4,"[(1, 2), (1, 3), (1, 4), (0, 1)]",0,0.04284477233886719,12.3633929380122
3,1.0,0.0,0.6,0.0,0.0,,8.0,14.0,random_graphs_n5_e5,6398,5,5,4,4,-1,3,3,5,0.05291414260864258,0.25884008407592773,True,v2,original_ranking,3,"[(0, 1), (0, 4), (2, 4)]",0,0.05595731735229492,-3.6378248686255996
5,0.8,0.2,0.8,0.2,0.2,0.2,6.0,16.0,random_graphs_n5_e5,7816,5,5,4,4,-1,3,3,10,0.05353713035583496,0.2668190002441406,True,v2,original_ranking,5,"[(2, 3), (0, 1), (3, 4), (1, 3), (0, 2)]",0,1.7962009906768799,18.63272604272137
4,0.75,0.2,0.6,0.25,0.2,0.2222,5.0,12.0,random_graphs_n5_e5,3578,5,5,4,4,-1,3,3,10,0.05353713035583496,0.2682192325592041,True,v2,original_ranking,4,"[(3, 4), (1, 4), (1, 3), (0, 1)]",0,1.6369068622589111,14.115436005823874
4,0.0,0.8,0.0,1.0,0.8,0.8889,1.0,4.0,random_graphs_n5_e5,2656,5,5,4,4,-1,3,3,10,0.05353713035583496,0.2647514343261719,True,v2,original_ranking,4,"[(2, 3), (1, 4), (1, 2), (0, 3)]",0,1.4519007205963135,20.31441321898726
7,0.7143,0.4,1.0,0.2857,0.4,0.3333,6.0,15.0,random_graphs_n5_e5,2688,5,5,4,4,-1,3,3,10,0.05353713035583496,0.2673492431640625,True,v2,original_ranking,7,"[(0, 3), (1, 3), (0, 1), (3, 4), (1, 4), (1, 2), (0, 4)]",0,2.001652479171753,23.415495128409436
2,0.5,0.2,0.2,0.5,0.2,0.2857,4.0,12.0,random_graphs_n5_e5,2494,5,5,4,4,-1,3,3,10,0.05353713035583496,0.2818450927734375,True,v2,original_ranking,2,"[(2, 3), (0, 1)]",0,0.7337832450866699,7.560714001001001
7,0.5714,0.6,0.8,0.4286,0.6,0.5,4.0,5.0,random_graphs_n5_e5,183,5,5,4,4,-1,3,3,10,0.05353713035583496,0.2582712173461914,True,v2,original_ranking,7,"[(2, 4), (0, 1), (1, 4), (1, 2), (0, 4), (0, 3), (0, 2)]",0,2.4113922119140625,36.09895756211156
6,0.8333,0.2,1.0,0.1667,0.2,0.1818,6.0,17.0,random_graphs_n5_e5,7977,5,5,4,4,-1,3,3,10,0.05353713035583496,0.26401853561401367,True,v2,original_ranking,6,"[(0, 1), (0, 3), (3, 4), (1, 4), (1, 3), (0, 4)]",0,1.321436882019043,15.943499076770976
5,0.2,0.8,0.2,0.8,0.8,0.8,1.0,3.0,random_graphs_n5_e5,3199,5,5,4,4,-1,3,3,10,0.05353713035583496,0.25518798828125,True,v2,original_ranking,5,"[(2, 3), (1, 4), (1, 3), (1, 2), (0, 3)]",0,2.102799892425537,27.782718073227333
5,0.8,0.2,0.8,0.2,0.2,0.2,6.0,15.0,random_graphs_n5_e5,316,5,5,4,4,-1,3,3,10,0.05353713035583496,0.26284360885620117,True,v2,original_ranking,5,"[(2, 3), (0, 1), (1, 4), (1, 3), (0, 2)]",0,1.5694243907928467,15.272851697769715
5,0.6,0.4,0.6,0.4,0.4,0.4,5.0,12.0,random_graphs_n5_e5,8266,5,5,4,4,-1,3,3,10,0.05353713035583496,0.27315258979797363,True,v2,original_ranking,5,"[(0, 1), (1, 2), (2, 3), (1, 3), (0, 3)]",0,1.220567226409912,13.78604992758827
6,0.8333,0.2,1.0,0.1667,0.2,0.1818,7.0,13.0,random_graphs_n5_e5,1532,5,5,4,4,-1,3,3,10,0.05353713035583496,0.2633814811706543,True,v2,original_ranking,6,"[(1, 4), (1, 3), (2, 3), (2, 4), (1, 2), (0, 3)]",0,1.433490514755249,12.6340009873845
3,0.3333,0.4,0.2,0.6667,0.4,0.5,3.0,8.0,random_graphs_n5_e5,1009,5,5,4,4,-1,3,3,10,0.05353713035583496,0.2710425853729248,True,v2,original_ranking,3,"[(1, 4), (1, 2), (0, 3)]",0,0.8470010757446289,9.49271858498997
5,0.4,0.6,0.4,0.6,0.6,0.6,2.0,7.0,random_graphs_n5_e5,2250,5,5,4,4,-1,3,3,10,0.05353713035583496,0.25349879264831543,True,v2,original_ranking,5,"[(3, 4), (2, 3), (1, 4), (0, 4), (0, 1)]",0,1.8271839618682861,20.84527706568398
3,0.6667,0.2,0.4,0.3333,0.2,0.25,4.0,16.0,random_graphs_n5_e5,4447,5,5,4,4,-1,3,3,10,0.05353713035583496,0.2716078758239746,True,v2,original_ranking,3,"[(2, 3), (1, 4), (0, 3)]",0,0.8407459259033203,9.456230753328583
5,0.8,0.2,0.8,0.2,0.2,0.2,5.0,16.0,random_graphs_n5_e5,2415,5,5,4,4,-1,3,3,10,0.05353713035583496,0.2615785598754883,True,v2,original_ranking,5,"[(1, 3), (2, 3), (1, 4), (1, 2), (0, 3)]",0,1.3507354259490967,10.140110201719121
6,0.6667,0.4,0.8,0.3333,0.4,0.3636,4.0,16.0,random_graphs_n5_e5,3595,5,5,4,4,-1,3,3,10,0.05353713035583496,0.2555105686187744,True,v2,original_ranking,6,"[(1, 2), (2, 4), (1, 4), (1, 3), (0, 3), (0, 1)]",0,2.173020839691162,30.00534914098799
5,0.6,0.4,0.6,0.4,0.4,0.4,4.0,11.0,random_graphs_n5_e5,4187,5,5,4,4,-1,3,3,10,0.05353713035583496,0.26215577125549316,True,v2,original_ranking,5,"[(1, 2), (2, 4), (1, 4), (1, 3), (0, 3)]",0,1.3790738582611084,11.595520404249196
4,0.5,0.4,0.4,0.5,0.4,0.4444,3.0,13.0,random_graphs_n5_e5,4135,5,5,4,4,-1,3,3,10,0.05353713035583496,0.495896577835083,True,v2,original_ranking,4,"[(1, 3), (3, 4), (2, 3), (1, 4)]",0,1.1801714897155762,13.046153905857407
5,0.8,0.2,0.8,0.2,0.2,0.2,5.0,14.0,random_graphs_n5_e5,5174,5,5,4,4,-1,3,3,10,0.05353713035583496,0.2644984722137451,True,v2,original_ranking,5,"[(1, 2), (2, 3), (1, 3), (0, 2), (0, 1)]",0,1.353050708770752,18.35147657111327
4,1.0,0.0,0.8,0.0,0.0,,7.0,12.0,random_graphs_n5_e5,5303,5,5,4,4,-1,3,3,10,0.05353713035583496,0.26478028297424316,True,v2,original_ranking,4,"[(1, 2), (1, 3), (0, 2), (0, 1)]",0,1.321481704711914,8.67312137658991
6,0.5,0.6,0.6,0.5,0.6,0.5455,3.0,11.0,random_graphs_n5_e5,3942,5,5,4,4,-1,3,3,10,0.05353713035583496,0.24651455879211426,True,v2,original_ranking,6,"[(3, 4), (1, 4), (1, 2), (0, 4), (0, 3), (0, 1)]",0,2.3319263458251953,29.971550070860523
6,0.5,0.6,0.6,0.5,0.6,0.5455,4.0,7.0,random_graphs_n5_e5,2778,5,5,4,4,-1,3,3,10,0.05353713035583496,0.25792908668518066,True,v2,original_ranking,6,"[(0, 2), (0, 3), (3, 4), (1, 3), (1, 2), (0, 1)]",0,2.164269208908081,28.64104661031223
4,0.5,0.4,0.4,0.5,0.4,0.4444,3.0,10.0,random_graphs_n5_e5,2804,5,5,4,4,-1,3,3,10,0.05353713035583496,0.25806760787963867,True,v2,original_ranking,4,"[(1, 3), (1, 2), (0, 2), (0, 1)]",0,2.0555195808410645,20.57076357744476
5,0.6,0.4,0.6,0.4,0.4,0.4,3.0,13.0,random_graphs_n5_e5,2145,5,5,4,4,-1,3,3,10,0.05353713035583496,0.29885196685791016,True,v2,original_ranking,5,"[(0, 3), (2, 4), (2, 3), (2, 1), (2, 0)]",0,2.0300536155700684,22.945687769690274
4,0.25,0.6,0.2,0.75,0.6,0.6667,2.0,8.0,random_graphs_n5_e5,150,5,5,4,4,-1,3,3,10,0.05353713035583496,0.2644064426422119,True,v2,original_ranking,4,"[(2, 4), (2, 3), (1, 4), (0, 1)]",0,1.496877670288086,18.371477098476834
4,0.75,0.2,0.6,0.25,0.2,0.2222,4.0,13.0,random_graphs_n5_e5,8823,5,5,4,4,-1,3,3,10,0.05353713035583496,0.26384544372558594,True,v2,original_ranking,4,"[(2, 4), (2, 3), (1, 4), (1, 2)]",0,1.3775627613067627,19.923248283351562
5,0.4,0.6,0.4,0.6,0.6,0.6,2.0,7.0,random_graphs_n5_e5,4669,5,5,4,4,-1,3,3,10,0.05353713035583496,0.2556345462799072,True,v2,original_ranking,5,"[(2, 3), (1, 4), (0, 3), (0, 2), (0, 1)]",0,2.064086437225342,27.18028508194074
6,1.0,0.0,1.2,0.0,0.0,,8.0,19.0,random_graphs_n5_e5,6131,5,5,4,4,-1,3,3,10,0.05353713035583496,0.2668123245239258,True,v2,original_ranking,6,"[(2, 4), (0, 1), (0, 3), (3, 4), (1, 3), (0, 2)]",0,1.7741751670837402,18.141782682712915
4,0.5,0.4,0.4,0.5,0.4,0.4444,4.0,11.0,random_graphs_n5_e5,2617,5,5,4,4,-1,3,3,10,0.05353713035583496,0.2651402950286865,True,v2,original_ranking,4,"[(2, 4), (2, 3), (1, 3), (0, 1)]",0,1.7967274188995361,18.616922286807927
5,0.2,0.8,0.2,0.8,0.8,0.8,1.0,3.0,random_graphs_n5_e5,7166,5,5,4,4,-1,3,3,10,0.05353713035583496,0.25684356689453125,True,v2,original_ranking,5,"[(2, 4), (1, 2), (0, 3), (0, 2), (0, 1)]",0,2.353682041168213,36.9270910475734
6,0.8333,0.2,1.0,0.1667,0.2,0.1818,6.0,15.0,random_graphs_n5_e5,1428,5,5,4,4,-1,3,3,10,0.05353713035583496,0.2658209800720215,True,v2,original_ranking,6,"[(2, 4), (2, 3), (1, 4), (1, 3), (1, 2), (0, 3)]",0,1.6606457233428955,14.502028536608217
4,0.25,0.6,0.2,0.75,0.6,0.6667,2.0,9.0,random_graphs_n5_e5,8328,5,5,4,4,-1,3,3,10,0.05353713035583496,0.26490068435668945,True,v2,original_ranking,4,"[(2, 4), (1, 3), (0, 3), (0, 2)]",0,1.578986644744873,13.05702642641053
3,0.3333,0.4,0.2,0.6667,0.4,0.5,3.0,8.0,random_graphs_n5_e5,8289,5,5,4,4,-1,3,3,10,0.05353713035583496,0.2639956474304199,True,v2,original_ranking,3,"[(2, 3), (0, 4), (0, 1)]",0,1.3332841396331787,11.151244835655499
4,0.75,0.2,0.6,0.25,0.2,0.2222,4.0,13.0,random_graphs_n5_e5,5978,5,5,4,4,-1,3,3,10,0.05353713035583496,0.25559115409851074,True,v2,original_ranking,4,"[(2, 4), (1, 3), (0, 4), (0, 2)]",0,1.7838637828826904,15.818399373266738
6,0.3333,0.8,0.4,0.6667,0.8,0.7273,2.0,5.0,random_graphs_n5_e5,5511,5,5,4,4,-1,3,3,10,0.05353713035583496,0.25408291816711426,True,v2,original_ranking,6,"[(1, 2), (2, 4), (1, 4), (0, 4), (0, 2), (0, 1)]",0,1.375516653060913,18.25968922684174
4,0.25,0.6,0.2,0.75,0.6,0.6667,2.0,10.0,random_graphs_n5_e5,5864,5,5,4,4,-1,3,3,10,0.05353713035583496,0.2648160457611084,True,v2,original_ranking,4,"[(1, 3), (0, 4), (0, 3), (0, 2)]",0,1.7851097583770752,24.834162531049362
3,0.0,0.6,0.0,1.0,0.6,0.75,2.0,4.0,random_graphs_n5_e5,606,5,5,4,4,-1,3,3,10,0.05353713035583496,0.27379488945007324,True,v2,original_ranking,3,"[(3, 4), (1, 4), (1, 3)]",0,1.1195693016052246,8.255518336254443
4,0.25,0.6,0.2,0.75,0.6,0.6667,2.0,6.0,random_graphs_n5_e5,1933,5,5,4,4,-1,3,3,10,0.05353713035583496,0.2638683319091797,True,v2,original_ranking,4,"[(3, 4), (2, 4), (2, 3), (0, 2)]",0,1.3522815704345703,17.652812249694737
4,0.75,0.2,0.6,0.25,0.2,0.2222,5.0,16.0,random_graphs_n5_e5,6071,5,5,4,4,-1,3,3,10,0.05353713035583496,0.27364039421081543,True,v2,original_ranking,4,"[(1, 2), (2, 4), (1, 4), (0, 1)]",0,1.2147958278656006,15.855271684118199
4,0.5,0.4,0.4,0.5,0.4,0.4444,4.0,10.0,random_graphs_n5_e5,5504,5,5,4,4,-1,3,3,10,0.05353713035583496,0.2737150192260742,True,v2,original_ranking,4,"[(0, 1), (1, 4), (1, 3), (0, 3)]",0,1.1566476821899414,13.613548198535684
6,0.8333,0.2,1.0,0.1667,0.2,0.1818,5.0,15.0,random_graphs_n5_e5,5163,5,5,4,4,-1,3,3,10,0.05353713035583496,0.2570323944091797,True,v2,original_ranking,6,"[(0, 2), (2, 4), (2, 3), (1, 2), (0, 3), (0, 1)]",0,2.4154536724090576,37.13888080281532
6,0.5,0.6,0.6,0.5,0.6,0.5455,4.0,6.0,random_graphs_n5_e5,2406,5,5,4,4,-1,3,3,10,0.05353713035583496,0.48998188972473145,True,v2,original_ranking,6,"[(1, 2), (0, 2), (2, 3), (1, 4), (1, 3), (0, 3)]",0,1.733910322189331,16.325068099094697
8,0.875,0.2,1.4,0.125,0.2,0.1538,7.0,14.0,random_graphs_n5_e5,304,5,5,4,4,-1,3,3,10,0.05353713035583496,0.294644832611084,True,v2,original_ranking,8,"[(1, 3), (0, 3), (0, 2), (1, 2), (0, 1), (4, 3), (4, 1), (4, 0)]",0,1.8594696521759033,21.288318933623348
4,0.5,0.4,0.4,0.5,0.4,0.4444,4.0,11.0,random_graphs_n5_e5,3391,5,5,4,4,-1,3,3,10,0.05353713035583496,0.26492953300476074,True,v2,original_ranking,4,"[(0, 2), (3, 4), (1, 2), (0, 3)]",0,1.7404842376708984,18.618778241092194
5,0.8,0.2,0.8,0.2,0.2,0.2,5.0,13.0,random_graphs_n5_e5,359,5,5,4,4,-1,3,3,10,0.05353713035583496,0.2647738456726074,True,v2,original_ranking,5,"[(0, 2), (3, 4), (2, 4), (0, 4), (0, 1)]",0,1.7842826843261719,22.603008738342755
7,0.7143,0.4,1.0,0.2857,0.4,0.3333,5.0,10.0,random_graphs_n5_e5,9096,5,5,4,4,-1,3,3,10,0.05353713035583496,0.2558267116546631,True,v2,original_ranking,7,"[(3, 4), (0, 1), (1, 4), (1, 3), (0, 4), (0, 3), (0, 2)]",0,2.400672435760498,36.51318077853656
3,0.6667,0.2,0.4,0.3333,0.2,0.25,4.0,14.0,random_graphs_n5_e5,3533,5,5,4,4,-1,3,3,10,0.05353713035583496,0.2732851505279541,True,v2,original_ranking,3,"[(1, 4), (1, 2), (0, 4)]",0,1.1158952713012695,14.722237355724882
5,0.6,0.4,0.6,0.4,0.4,0.4,3.0,13.0,random_graphs_n5_e5,4125,5,5,4,4,-1,3,3,10,0.05353713035583496,0.2952389717102051,True,v2,original_ranking,5,"[(2, 4), (1, 4), (1, 3), (1, 2), (1, 0)]",0,2.4745023250579834,34.212173206507764
6,0.8333,0.2,1.0,0.1667,0.2,0.1818,5.0,10.0,random_graphs_n5_e5,3094,5,5,4,4,-1,3,3,10,0.05353713035583496,0.253140926361084,True,v2,original_ranking,6,"[(0, 2), (3, 4), (2, 4), (2, 3), (0, 4), (0, 3)]",0,1.380159854888916,19.196796751200623
5,0.4,0.6,0.4,0.6,0.6,0.6,3.0,9.0,random_graphs_n5_e5,6398,5,5,4,4,-1,3,3,10,0.05353713035583496,0.2537350654602051,True,v2,original_ranking,5,"[(0, 1), (2, 3), (1, 4), (1, 2), (0, 2)]",0,1.8990421295166016,17.75962445079017
4,0.5,0.4,0.4,0.5,0.4,0.4444,3.0,8.0,random_graphs_n5_e5,7816,5,5,4,4,-1,3,3,15,0.05393481254577637,0.2623138427734375,True,v2,original_ranking,4,"[(3, 4), (3, 1), (3, 0), (2, 0)]",0,11.132968664169312,27.12517946219114
4,0.0,0.8,0.0,1.0,0.8,0.8889,1.0,3.0,random_graphs_n5_e5,3578,5,5,4,4,-1,3,3,15,0.05393481254577637,0.263674259185791,True,v2,original_ranking,4,"[(0, 3), (0, 1), (4, 1), (3, 1)]",0,12.554581642150879,14.7492318677763
4,0.25,0.6,0.2,0.75,0.6,0.6667,2.0,9.0,random_graphs_n5_e5,2656,5,5,4,4,-1,3,3,15,0.05393481254577637,0.26185131072998047,True,v2,original_ranking,4,"[(1, 2), (0, 3), (4, 1), (2, 3)]",0,8.905705690383911,20.31441321898726
4,0.5,0.4,0.4,0.5,0.4,0.4444,3.0,14.0,random_graphs_n5_e5,2688,5,5,4,4,-1,3,3,15,0.05393481254577637,0.2636392116546631,True,v2,original_ranking,4,"[(1, 2), (4, 1), (4, 0), (3, 4)]",0,11.773016929626465,30.248942238922304
2,0.5,0.2,0.2,0.5,0.2,0.2857,4.0,12.0,random_graphs_n5_e5,2494,5,5,4,4,-1,3,3,15,0.05393481254577637,0.2807810306549072,True,v2,original_ranking,2,"[(2, 3), (0, 1)]",0,6.931183099746704,7.560714001001001
5,0.2,0.8,0.2,0.8,0.8,0.8,1.0,6.0,random_graphs_n5_e5,183,5,5,4,4,-1,3,3,15,0.05393481254577637,0.25524067878723145,True,v2,original_ranking,5,"[(0, 3), (0, 2), (4, 1), (4, 0), (2, 1)]",0,11.7792227268219,38.149860642589886
4,0.0,0.8,0.0,1.0,0.8,0.8889,1.0,4.0,random_graphs_n5_e5,7977,5,5,4,4,-1,3,3,15,0.05393481254577637,0.26211071014404297,True,v2,original_ranking,4,"[(4, 1), (4, 0), (3, 4), (3, 1)]",0,7.071188449859619,19.07210800479239
5,0.4,0.6,0.4,0.6,0.6,0.6,2.0,7.0,random_graphs_n5_e5,3199,5,5,4,4,-1,3,3,15,0.05393481254577637,0.25478601455688477,True,v2,original_ranking,5,"[(1, 3), (1, 2), (0, 3), (4, 1), (2, 3)]",0,12.374597787857056,27.782718073227333
4,0.0,0.8,0.0,1.0,0.8,0.8889,1.0,3.0,random_graphs_n5_e5,316,5,5,4,4,-1,3,3,15,0.05393481254577637,0.26296257972717285,True,v2,original_ranking,4,"[(3, 1), (3, 0), (2, 0), (1, 4)]",0,9.600838422775269,24.302591339270975
3,0.0,0.6,0.0,1.0,0.6,0.75,2.0,4.0,random_graphs_n5_e5,8266,5,5,4,4,-1,3,3,15,0.05393481254577637,0.2728421688079834,True,v2,original_ranking,3,"[(0, 3), (3, 1), (2, 3)]",0,9.09946870803833,17.49098093925653
